borrower_id,segment,gst_sentiment,call_sentiment,gst_delay_flag,call_stress_flag,unstructured_risk_score,gst_filing_notes,collection_call_notes,label_bankrupt
MSME05004,MSME,-0.5267,0.9256,0,1,0.4928,Regular GST compliance maintained. No late filing flags in May. || Regular GST compliance maintained. No late filing flags in Jul.,"Borrower reachable, no dispute raised, account in good standing. || Borrower reachable, no dispute raised, account in good standing. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05005,MSME,-0.6808,0.6319,0,1,0.5754,GST return for Nov filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Jan. || Steady monthly turnover reported in GST filings; no anomalies for Sep. || Regular GST compliance maintained. No late filing flags in Aug.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME05006,MSME,-0.296,0.6319,1,1,0.5792,"Nil/near-nil turnover reported in Jun GST return, inconsistent with loan ticket size. || Nil/near-nil turnover reported in Aug GST return, inconsistent with loan ticket size. || Nil/near-nil turnover reported in Jun GST return, inconsistent with loan ticket size. || Regular GST compliance maintained. No late filing flags in Nov.","Borrower reachable, no dispute raised, account in good standing.",0
MSME05007,MSME,-0.5267,0.5903,0,0,0.4431,Regular GST compliance maintained. No late filing flags in Nov. || GST return for Aug filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Mar. || GSTR-3B filed on schedule for Aug. Turnover consistent with prior quarter.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.,0
MSME05008,MSME,-0.6808,0.6319,0,1,0.5754,Steady monthly turnover reported in GST filings; no anomalies for Oct. || GST return for Apr filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Feb. || Steady monthly turnover reported in GST filings; no anomalies for Jun.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05009,MSME,-0.296,0.0,0,0,0.474,Regular GST compliance maintained. No late filing flags in Oct. || GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05010,MSME,0.0,0.0,0,0,0.4,GST return for May filed within due date. ITC claims reconciled. || GST return for Jul filed within due date. ITC claims reconciled.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05011,MSME,-0.296,0.6319,0,1,0.4792,GST return for Dec filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Feb. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Apr.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME05012,MSME,-0.296,0.0,0,0,0.474,Regular GST compliance maintained. No late filing flags in Oct. || GST return for Mar filed within due date. ITC claims reconciled.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05013,MSME,-0.5267,0.0,0,0,0.5317,GSTR-3B filed on schedule for Apr. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Apr. || Steady monthly turnover reported in GST filings; no anomalies for Jan.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05014,MSME,-0.5267,0.6319,0,1,0.5369,GSTR-3B filed on schedule for Oct. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Sep. || Regular GST compliance maintained. No late filing flags in Aug.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME05015,MSME,-0.296,0.5903,0,0,0.3855,Regular GST compliance maintained. No late filing flags in Oct. || GST return for Aug filed within due date. ITC claims reconciled.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05016,MSME,-0.5267,0.6319,0,1,0.5369,GSTR-3B filed on schedule for Feb. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Jan. || Steady monthly turnover reported in GST filings; no anomalies for Nov.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME05017,MSME,-0.296,0.5903,0,0,0.3855,Steady monthly turnover reported in GST filings; no anomalies for Dec. || GSTR-3B filed on schedule for Jan. Turnover consistent with prior quarter.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05018,MSME,-0.296,0.8398,0,1,0.448,Steady monthly turnover reported in GST filings; no anomalies for Jul. || GSTR-3B filed on schedule for Dec. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Sep. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05019,MSME,-0.296,0.0,0,0,0.474,Steady monthly turnover reported in GST filings; no anomalies for Jan. || GSTR-3B filed on schedule for Jan. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Feb. Turnover consistent with prior quarter.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05020,MSME,-0.5267,0.8255,0,0,0.4078,Regular GST compliance maintained. No late filing flags in Feb. || Steady monthly turnover reported in GST filings; no anomalies for Dec.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.,0
MSME05021,MSME,-0.2263,0.7343,1,1,0.5464,"GSTR-3B filing delayed by 42 days for Jan. Late fee applicable. || Nil/near-nil turnover reported in Feb GST return, inconsistent with loan ticket size.","Courtesy call completed. No stress indicators noted. || Borrower requested EMI deferment citing cash flow stress. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05022,MSME,0.0,0.6319,0,1,0.4052,GSTR-3B filed on schedule for Feb. Turnover consistent with prior quarter. || GST return for Feb filed within due date. ITC claims reconciled. || GST return for Oct filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Feb. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME05023,MSME,-0.6808,0.5903,0,0,0.4817,Regular GST compliance maintained. No late filing flags in Dec. || GSTR-3B filed on schedule for Jun. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Oct. || Regular GST compliance maintained. No late filing flags in May.,Courtesy call completed. No stress indicators noted.,0
MSME05024,MSME,-0.5267,0.6319,0,1,0.5369,GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Jul. || GSTR-3B filed on schedule for Mar. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Feb.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05025,MSME,0.0,0.8255,0,0,0.2762,GST return for Jul filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Jun. Turnover consistent with prior quarter. || GST return for Mar filed within due date. ITC claims reconciled.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.,0
MSME05026,MSME,-0.296,0.6319,0,1,0.4792,GST return for Mar filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for May. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Jun. || GST return for Jun filed within due date. ITC claims reconciled.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05027,MSME,-0.6808,0.5903,0,0,0.4817,Steady monthly turnover reported in GST filings; no anomalies for Mar. || Regular GST compliance maintained. No late filing flags in Apr. || Regular GST compliance maintained. No late filing flags in Jun.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.,0
MSME05028,MSME,-0.5267,0.0,0,0,0.5317,Steady monthly turnover reported in GST filings; no anomalies for Sep. || GSTR-3B filed on schedule for Aug. Turnover consistent with prior quarter. || Regular GST compliance maintained. No late filing flags in Nov.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05029,MSME,-0.6808,0.0,0,0,0.5702,Regular GST compliance maintained. No late filing flags in Dec. || Regular GST compliance maintained. No late filing flags in Oct. || Regular GST compliance maintained. No late filing flags in Jan.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05030,MSME,-0.5267,0.5903,0,0,0.4431,Steady monthly turnover reported in GST filings; no anomalies for Jul. || GST return for May filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Sep.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.,0
MSME05031,MSME,-0.5267,0.0,0,0,0.5317,Regular GST compliance maintained. No late filing flags in Aug. || GSTR-3B filed on schedule for Oct. Turnover consistent with prior quarter. || GST return for Jan filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Oct.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05032,MSME,-0.7184,-0.685,1,1,0.8824,Repeated late filing pattern observed for Jul; compliance risk noted. || GSTR-3B filing delayed by 18 days for Mar. Late fee applicable. || Repeated late filing pattern observed for Dec; compliance risk noted. || GSTR-3B filing delayed by 24 days for Oct. Late fee applicable.,"Borrower reachable, no dispute raised, account in good standing. || Complaint logged: borrower disputes penalty charges amid repayment difficulty.",0
MSME05033,MSME,0.0,0.8525,0,1,0.3721,GST return for May filed within due date. ITC claims reconciled. || GST return for Nov filed within due date. ITC claims reconciled. || GST return for Dec filed within due date. ITC claims reconciled. || GST return for Jul filed within due date. ITC claims reconciled.,"Borrower reachable, no dispute raised, account in good standing. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05034,MSME,-0.296,0.0,0,0,0.474,Steady monthly turnover reported in GST filings; no anomalies for Dec. || GST return for Feb filed within due date. ITC claims reconciled.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05035,MSME,-0.6808,0.0,0,0,0.5702,Regular GST compliance maintained. No late filing flags in Dec. || Regular GST compliance maintained. No late filing flags in Nov. || Steady monthly turnover reported in GST filings; no anomalies for Sep.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05036,MSME,-0.296,0.8398,0,1,0.448,GST return for Jun filed within due date. ITC claims reconciled. || GST return for Dec filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Mar.,"Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted.",0
MSME05037,MSME,0.0,0.5903,0,0,0.3115,GST return for Dec filed within due date. ITC claims reconciled. || GST return for Jun filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Nov. Turnover consistent with prior quarter.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.,0
MSME05038,MSME,0.0,-0.3182,1,1,0.6477,"GST return for Nov filed after due date; ITC mismatch flagged. || Nil/near-nil turnover reported in Jul GST return, inconsistent with loan ticket size.",Call escalated - borrower reported delay in receivables from customers.,0
MSME05039,MSME,-0.5267,0.6319,0,1,0.5369,Regular GST compliance maintained. No late filing flags in Apr. || GST return for Apr filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Jun. || GST return for Apr filed within due date. ITC claims reconciled.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME05040,MSME,-0.5267,0.5903,0,0,0.4431,Steady monthly turnover reported in GST filings; no anomalies for Sep. || Steady monthly turnover reported in GST filings; no anomalies for Jun.,Courtesy call completed. No stress indicators noted.,0
MSME05041,MSME,-0.5267,0.8398,0,1,0.5057,GSTR-3B filed on schedule for Mar. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Apr. Turnover consistent with prior quarter. || Regular GST compliance maintained. No late filing flags in Feb. || Steady monthly turnover reported in GST filings; no anomalies for Apr.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME05042,MSME,-0.296,0.6319,0,1,0.4792,Steady monthly turnover reported in GST filings; no anomalies for Nov. || GSTR-3B filed on schedule for Aug. Turnover consistent with prior quarter.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05043,MSME,-0.296,0.0,0,0,0.474,GSTR-3B filed on schedule for Jun. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Nov.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05044,MSME,0.0,0.5903,0,0,0.3115,GST return for Oct filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Mar. Turnover consistent with prior quarter. || GST return for Feb filed within due date. ITC claims reconciled.,Courtesy call completed. No stress indicators noted.,0
MSME05045,MSME,-0.5267,0.8398,0,1,0.5057,GSTR-3B filed on schedule for Jun. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Oct. Turnover consistent with prior quarter. || Regular GST compliance maintained. No late filing flags in Jul. || Steady monthly turnover reported in GST filings; no anomalies for Oct.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05046,MSME,-0.296,0.6319,1,1,0.5792,"Regular GST compliance maintained. No late filing flags in Oct. || GST return for Feb filed within due date. ITC claims reconciled. || Nil/near-nil turnover reported in Feb GST return, inconsistent with loan ticket size.","Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Field visit report notes shutdown/reduced operations at business premises. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05047,MSME,-0.5267,0.0,0,0,0.5317,Steady monthly turnover reported in GST filings; no anomalies for Aug. || Regular GST compliance maintained. No late filing flags in Apr.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05048,MSME,-0.5267,0.5903,0,0,0.4431,GST return for Oct filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Mar. || Steady monthly turnover reported in GST filings; no anomalies for Nov.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05049,MSME,-0.7783,0.8255,0,0,0.4708,Steady monthly turnover reported in GST filings; no anomalies for Mar. || Regular GST compliance maintained. No late filing flags in Apr. || Steady monthly turnover reported in GST filings; no anomalies for Jul. || Regular GST compliance maintained. No late filing flags in Jul.,Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05050,MSME,0.0,0.0,0,0,0.4,GSTR-3B filed on schedule for Dec. Turnover consistent with prior quarter. || GST return for Aug filed within due date. ITC claims reconciled.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05051,MSME,-0.296,0.5903,0,0,0.3855,GST return for Feb filed within due date. ITC claims reconciled. || GST return for Feb filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Mar. || GST return for Dec filed within due date. ITC claims reconciled.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.,0
MSME05052,MSME,-0.5267,0.9099,0,0,0.3952,Steady monthly turnover reported in GST filings; no anomalies for May. || GST return for Feb filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Apr.,Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted.,0
MSME05053,MSME,-0.2732,0.0,1,1,0.6683,"Nil/near-nil turnover reported in Dec GST return, inconsistent with loan ticket size. || GST return for May filed within due date. ITC claims reconciled. || Repeated late filing pattern observed for Sep; compliance risk noted.",Field visit report notes shutdown/reduced operations at business premises. || Borrower unresponsive to last two collection calls.,0
MSME05054,MSME,-0.6808,0.8525,0,1,0.5423,Regular GST compliance maintained. No late filing flags in Aug. || GST return for Nov filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Jun. || Regular GST compliance maintained. No late filing flags in Oct.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05055,MSME,0.0,0.0,0,0,0.4,GST return for Dec filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Mar. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Jan. Turnover consistent with prior quarter.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05056,MSME,-0.296,0.8255,0,0,0.3502,GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Feb. || GST return for Aug filed within due date. ITC claims reconciled. || GST return for May filed within due date. ITC claims reconciled.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted.,0
MSME05057,MSME,-0.5267,0.8398,0,1,0.5057,Steady monthly turnover reported in GST filings; no anomalies for Jun. || Steady monthly turnover reported in GST filings; no anomalies for Dec.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.",0
MSME05058,MSME,0.0,0.0,0,0,0.4,GST return for Apr filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Apr. Turnover consistent with prior quarter.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05059,MSME,-0.296,0.5903,0,0,0.3855,GST return for Nov filed within due date. ITC claims reconciled. || GST return for Dec filed within due date. ITC claims reconciled. || GST return for Apr filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Nov.,Courtesy call completed. No stress indicators noted.,0
MSME05060,MSME,-0.7783,0.6319,0,1,0.5998,Steady monthly turnover reported in GST filings; no anomalies for Aug. || Regular GST compliance maintained. No late filing flags in Nov. || Regular GST compliance maintained. No late filing flags in Feb. || Regular GST compliance maintained. No late filing flags in Jun.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME05061,MSME,-0.296,0.6319,0,1,0.4792,GSTR-3B filed on schedule for Jan. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Apr. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Dec. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Feb.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME05062,MSME,-0.6808,0.0,0,0,0.5702,Regular GST compliance maintained. No late filing flags in Jun. || Regular GST compliance maintained. No late filing flags in Jul. || Regular GST compliance maintained. No late filing flags in May. || GST return for Feb filed within due date. ITC claims reconciled.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05063,MSME,-0.7783,0.0,0,0,0.5946,Regular GST compliance maintained. No late filing flags in May. || Steady monthly turnover reported in GST filings; no anomalies for Sep. || Steady monthly turnover reported in GST filings; no anomalies for Sep. || Steady monthly turnover reported in GST filings; no anomalies for Feb.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05064,MSME,-0.296,0.8525,0,1,0.4461,GST return for Apr filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Dec. Turnover consistent with prior quarter. || GST return for Jan filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in May.,"Borrower reachable, no dispute raised, account in good standing. || Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME05065,MSME,-0.6808,0.0,0,0,0.5702,Steady monthly turnover reported in GST filings; no anomalies for Oct. || Regular GST compliance maintained. No late filing flags in May. || Regular GST compliance maintained. No late filing flags in Nov.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05066,MSME,-0.5267,0.5903,0,0,0.4431,Regular GST compliance maintained. No late filing flags in Nov. || Steady monthly turnover reported in GST filings; no anomalies for Sep.,Courtesy call completed. No stress indicators noted.,0
MSME05067,MSME,-0.296,0.8398,0,1,0.448,GST return for Aug filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Mar. || GST return for Aug filed within due date. ITC claims reconciled. || GST return for Feb filed within due date. ITC claims reconciled.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted.",0
MSME05068,MSME,-0.296,0.0,0,0,0.474,Steady monthly turnover reported in GST filings; no anomalies for Dec. || GST return for Dec filed within due date. ITC claims reconciled.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05069,MSME,-0.296,0.0,1,1,0.674,Turnover declared in Oct filing dropped sharply versus prior period. || Steady monthly turnover reported in GST filings; no anomalies for Jun. || GST return for Sep filed after due date; ITC mismatch flagged.,Borrower unresponsive to last two collection calls. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,1
MSME05070,MSME,-0.4588,-0.3182,1,1,0.7624,Repeated late filing pattern observed for Feb; compliance risk noted. || GSTR-3B filing delayed by 18 days for Jun. Late fee applicable.,Call escalated - borrower reported delay in receivables from customers.,1
MSME05071,MSME,-0.296,0.6319,0,1,0.4792,GSTR-3B filed on schedule for Dec. Turnover consistent with prior quarter. || Regular GST compliance maintained. No late filing flags in Dec.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME05072,MSME,-0.296,0.8525,0,1,0.4461,GSTR-3B filed on schedule for Dec. Turnover consistent with prior quarter. || GST return for Sep filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Mar. || GSTR-3B filed on schedule for Oct. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05073,MSME,-0.5267,0.9156,0,1,0.4943,Steady monthly turnover reported in GST filings; no anomalies for Jan. || Regular GST compliance maintained. No late filing flags in Dec.,"Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05074,MSME,-0.5267,0.6319,1,1,0.6369,GST return for Sep filed after due date; ITC mismatch flagged. || Regular GST compliance maintained. No late filing flags in May. || GST return for Jan filed after due date; ITC mismatch flagged. || Steady monthly turnover reported in GST filings; no anomalies for Nov.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME05075,MSME,-0.5267,0.0,0,0,0.5317,GST return for Dec filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Feb. || Steady monthly turnover reported in GST filings; no anomalies for Feb.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05076,MSME,-0.5267,0.5903,0,0,0.4431,Steady monthly turnover reported in GST filings; no anomalies for Apr. || GSTR-3B filed on schedule for Apr. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Jun.,Courtesy call completed. No stress indicators noted.,0
MSME05077,MSME,-0.6808,0.9209,0,1,0.5321,Steady monthly turnover reported in GST filings; no anomalies for Jul. || Steady monthly turnover reported in GST filings; no anomalies for Jan. || Regular GST compliance maintained. No late filing flags in Jan. || GSTR-3B filed on schedule for Jun. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05078,MSME,0.0,0.5903,0,0,0.3115,GST return for Oct filed within due date. ITC claims reconciled. || GST return for Jan filed within due date. ITC claims reconciled.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05079,MSME,-0.296,0.5903,0,0,0.3855,Steady monthly turnover reported in GST filings; no anomalies for Sep. || GST return for Jun filed within due date. ITC claims reconciled.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05080,MSME,-0.296,0.8398,0,1,0.448,GSTR-3B filed on schedule for May. Turnover consistent with prior quarter. || GST return for Nov filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Feb.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME05081,MSME,-0.4588,-0.3182,1,1,0.7624,GST return for Oct filed after due date; ITC mismatch flagged. || Repeated late filing pattern observed for Apr; compliance risk noted. || GSTR-3B filing delayed by 43 days for Jan. Late fee applicable.,Call escalated - borrower reported delay in receivables from customers.,0
MSME05082,MSME,-0.2732,0.5903,1,0,0.4798,"Turnover declared in Feb filing dropped sharply versus prior period. || Turnover declared in Sep filing dropped sharply versus prior period. || Repeated late filing pattern observed for Nov; compliance risk noted. || Nil/near-nil turnover reported in Oct GST return, inconsistent with loan ticket size.",Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME05083,MSME,-0.5267,0.8398,0,1,0.5057,Regular GST compliance maintained. No late filing flags in Oct. || Steady monthly turnover reported in GST filings; no anomalies for Feb. || GSTR-3B filed on schedule for Jun. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Feb. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted.",0
MSME05084,MSME,-0.296,0.9156,0,1,0.4367,GSTR-3B filed on schedule for Jan. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Sep. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Sep.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted.",0
MSME05085,MSME,-0.5267,0.5903,0,0,0.4431,Steady monthly turnover reported in GST filings; no anomalies for Mar. || GST return for Mar filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Oct. Turnover consistent with prior quarter. || Regular GST compliance maintained. No late filing flags in Jun.,Courtesy call completed. No stress indicators noted.,0
MSME05086,MSME,-0.296,0.6319,0,1,0.4792,GSTR-3B filed on schedule for Sep. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Jul.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME05087,MSME,-0.5267,0.5903,0,0,0.4431,Regular GST compliance maintained. No late filing flags in Aug. || Regular GST compliance maintained. No late filing flags in Feb.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.,0
MSME05088,MSME,-0.6808,0.8255,0,0,0.4464,Regular GST compliance maintained. No late filing flags in Oct. || Regular GST compliance maintained. No late filing flags in Feb. || Regular GST compliance maintained. No late filing flags in Jun.,Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted.,0
MSME05089,MSME,-0.5267,0.5903,0,0,0.4431,GST return for Jun filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Oct. || Steady monthly turnover reported in GST filings; no anomalies for Aug.,Courtesy call completed. No stress indicators noted.,0
MSME05090,MSME,-0.296,0.8398,0,1,0.448,GST return for Mar filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Jul.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
